event,league,date,event_location_country,fighter_1,fighter_2,winner,match_arm,f1_age,f2_age,f1_style_dominant,f1_style_additional,f2_style_dominant,f2_style_additional,f1_weight,f2_weight,weight_advantage,f1_height,f2_height,height_advantage,f1_country,f2_country,f1_travel_penalty,f2_travel_penalty,domestic_advantage,travel_type,label,f1_style_combo_success_percent,f2_style_combo_success_percent,athlete1_style_advantage_rate,f1_gender,f2_gender,f1_is_current_title_holder,f2_is_current_title_holder,f1_days_from_last_match,f2_days_from_last_match,f1_low_rank_predictions,f1_high_rank_predictions,f2_low_rank_predictions,f2_high_rank_predictions,f1_all_rank_predictions,f2_all_rank_predictions,f1_left_winning_streak,f1_right_winning_streak,f1_winrate_last_5,f2_left_winning_streak,f2_right_winning_streak,f2_winrate_last_5,num_shared_opponents_value,mma_math_positive,mma_math_negative,has_head_to_head,head_to_head_result,second_order_mma_math_difference,second_order_mma_math_positive,second_order_mma_math_negative,f1_domestic_win_rate,f1_transatlantic_win_rate,f2_domestic_win_rate,f2_transatlantic_win_rate
East vs West 16,EvW,"February 15, 2025",Georgia,David Dadikyan,Alex Kurdecha,David Dadikyan,Left,26.0,36.0,Hook,,Toproll,Press,115.0,150.0,-35.0,185.0,201.0,-16.0,Armenia,Poland,0,0,0,domestic,1,42.9,58.5,40.4,male,male,False,False,224,189,5,1,2,0,7,6,0,0,0.6,0,0,0.4,0,0,0,0,0,0,0,0,0.714,0.5,0.4,0.0
East vs West 16,EvW,"February 15, 2025",Georgia,Alex Kurdecha,David Dadikyan,David Dadikyan,Left,36.0,26.0,Toproll,Press,Hook,,150.0,115.0,35.0,201.0,185.0,16.0,Poland,Armenia,0,0,0,domestic,0,58.5,42.9,59.6,male,male,False,False,189,224,2,0,5,1,6,7,0,0,0.4,0,0,0.6,0,0,0,0,0,0,0,0,0.4,0.0,0.714,0.5
East vs West 16,EvW,"February 15, 2025",Georgia,Fia Reisek,Malin Bergstrom,Fia Reisek,Right,40.0,45.0,Toproll,,Toproll,,71.0,70.0,1.0,170.0,172.0,-2.0,Sweden,Sweden,0,0,0,domestic,1,50.0,50.0,50.0,male,male,False,False,301,0,2,0,1,0,2,3,0,2,1.0,0,0,0.5,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.5
East vs West 16,EvW,"February 15, 2025",Georgia,Malin Bergstrom,Fia Reisek,Fia Reisek,Right,45.0,40.0,Toproll,,Toproll,,70.0,71.0,-1.0,172.0,170.0,2.0,Sweden,Sweden,0,0,0,domestic,0,50.0,50.0,50.0,male,male,False,False,0,301,1,0,2,0,3,2,0,0,0.5,0,2,1.0,0,0,0,0,0,0,0,0,0.0,0.5,1.0,1.0
East vs West 16,EvW,"February 15, 2025",Georgia,Oleg Zhokh,Daniel Procopciuc,Oleg Zhokh,Left,32.0,24.0,Toproll,Hook,Hook,Toproll,85.0,78.0,7.0,183.0,171.0,12.0,Ukraine,Moldova,0,0,0,domestic,1,53.4,39.7,59.6,male,male,True,False,105,224,4,1,0,0,9,0,0,0,0.5,2,0,0.6,0,0,0,0,0,0,0,0,0.6,0.5,0.5,0.5
East vs West 16,EvW,"February 15, 2025",Georgia,Daniel Procopciuc,Oleg Zhokh,Oleg Zhokh,Left,24.0,32.0,Hook,Toproll,Toproll,Hook,78.0,85.0,-7.0,171.0,183.0,-12.0,Moldova,Ukraine,0,0,0,domestic,0,39.7,53.4,40.4,male,male,False,True,224,105,0,0,4,1,0,9,2,0,0.6,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.6,0.5
East vs West 16,EvW,"February 15, 2025",Georgia,Oleg Petrenko,Betkili Oniani,Oleg Petrenko,Left,29.0,28.0,Side,Toproll,Hook,Press,104.0,95.0,9.0,180.0,190.0,-10.0,Ukraine,Georgia,0,0,0,domestic,1,69.2,37.2,67.9,male,male,False,True,105,105,0,0,2,0,0,5,0,0,0.8,3,0,0.75,0,0,0,0,0,0,0,0,0.667,0.5,0.6,0.5
East vs West 16,EvW,"February 15, 2025",Georgia,Betkili Oniani,Oleg Petrenko,Oleg Petrenko,Left,28.0,29.0,Hook,Press,Side,Toproll,95.0,104.0,-9.0,190.0,180.0,10.0,Georgia,Ukraine,0,0,0,domestic,0,37.2,69.2,32.1,male,male,True,False,105,105,2,0,0,0,5,0,3,0,0.75,0,0,0.8,0,0,0,0,0,0,0,0,0.6,0.5,0.667,0.5
East vs West 16,EvW,"February 15, 2025",Georgia,Ermes Gasparini,Michael Todd,Ermes Gasparini,Right,31.0,51.0,Toproll,Press,King's Move,Side,130.0,105.0,25.0,188.0,191.0,-3.0,Italy,USA,0,1,1,transatlantic,1,58.5,45.5,100.0,male,male,False,False,301,105,9,1,2,0,13,6,-2,0,0.4,0,4,0.8,0,0,0,0,0,8,15,7,0.667,0.0,1.0,0.333
East vs West 16,EvW,"February 15, 2025",Georgia,Michael Todd,Ermes Gasparini,Ermes Gasparini,Right,51.0,31.0,King's Move,Side,Toproll,Press,105.0,130.0,-25.0,191.0,188.0,3.0,USA,Italy,1,0,-1,transatlantic,0,45.5,58.5,0.0,male,male,False,False,105,301,2,0,9,1,6,13,0,4,0.8,-2,0,0.4,0,0,0,0,0,-8,7,15,1.0,0.333,0.667,0.0
East vs West 16,EvW,"February 15, 2025",Georgia,Todd Hutchings,Irakli Zirakashvili,Todd Hutchings,Right,58.0,27.0,Side,Press,Toproll,Press,98.0,95.0,3.0,180.0,190.0,-10.0,USA,Georgia,1,0,-1,transatlantic,1,58.3,58.5,42.9,male,male,False,True,105,105,2,0,7,0,2,9,0,3,0.8,0,5,1.0,1,1,0,1,1,-3,3,6,1.0,0.727,0.692,0.0
East vs West 16,EvW,"February 15, 2025",Georgia,Irakli Zirakashvili,Todd Hutchings,Todd Hutchings,Right,27.0,58.0,Toproll,Press,Side,Press,95.0,98.0,-3.0,190.0,180.0,10.0,Georgia,USA,0,1,1,transatlantic,0,58.5,58.3,57.1,male,male,True,False,105,105,7,0,2,0,9,2,0,5,1.0,0,3,0.8,1,0,1,1,-1,3,6,3,0.692,0.0,1.0,0.727
East vs West 16,EvW,"February 15, 2025",Georgia,Devon Larratt,Genadi Kvikvinia,Devon Larratt,Right,50.0,40.0,Toproll,King's Move,Hook,Press,120.0,140.0,-20.0,196.0,185.0,11.0,Canada,Georgia,1,0,-1,transatlantic,1,80.0,37.2,59.6,male,male,False,False,105,105,5,1,4,0,11,5,0,2,0.8,0,0,0.6,1,1,0,1,-1,6,6,0,1.0,0.75,0.444,0.5
East vs West 16,EvW,"February 15, 2025",Georgia,Genadi Kvikvinia,Devon Larratt,Devon Larratt,Right,40.0,50.0,Hook,Press,Toproll,King's Move,140.0,120.0,20.0,185.0,196.0,-11.0,Georgia,Canada,0,1,1,transatlantic,0,37.2,80.0,40.4,male,male,False,False,105,105,4,0,5,1,5,11,0,0,0.6,0,2,0.8,1,0,1,1,1,-6,0,6,0.444,0.5,1.0,0.75
East vs West 16,EvW,"February 15, 2025",Georgia,Vitaly Laletin,Artyom Morozov,Vitaly Laletin,Left,35.0,27.0,Toproll,,Toproll,Hook,140.0,142.0,-2.0,205.0,195.0,10.0,Russia,Kazakhstan,0,0,0,domestic,1,50.0,53.4,50.0,male,male,False,True,105,140,7,1,1,1,12,3,2,2,0.8,7,0,0.6,0,0,0,0,0,0,0,0,0.778,0.5,0.733,1.0
East vs West 16,EvW,"February 15, 2025",Georgia,Artyom Morozov,Vitaly Laletin,Vitaly Laletin,Left,27.0,35.0,Toproll,Hook,Toproll,,142.0,140.0,2.0,195.0,205.0,-10.0,Kazakhstan,Russia,0,0,0,domestic,0,53.4,50.0,50.0,male,male,True,False,140,105,1,1,7,1,3,12,7,0,0.6,2,2,0.8,0,0,0,0,0,0,0,0,0.733,1.0,0.778,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Brigitta Ivanfi,Irina Gladkaya,Brigitta Ivanfi,Right,47.0,41.0,Toproll,,Toproll,Hook,70.0,67.0,3.0,168.0,170.0,-2.0,Hungary,Russia,0,0,0,domestic,1,50.0,53.4,50.0,male,female,False,False,0,0,1,0,2,0,1,5,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,1.0,0.5,0.0,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Irina Gladkaya,Brigitta Ivanfi,Brigitta Ivanfi,Right,41.0,47.0,Toproll,Hook,Toproll,,67.0,70.0,-3.0,170.0,168.0,2.0,Russia,Hungary,0,0,0,domestic,0,53.4,50.0,50.0,female,male,False,False,0,0,2,0,1,0,5,1,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.5,1.0,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Danil Ustinov,Azat Srapyan,Danil Ustinov,Right,21.0,32.0,Toproll,Hook,Hook,Press,70.0,70.0,0.0,175.0,172.0,3.0,Kazakhstan,Armenia,0,0,0,domestic,1,53.4,37.2,59.6,male,male,False,False,0,0,5,1,0,0,8,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,1.0,0.5,0.0,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Azat Srapyan,Danil Ustinov,Danil Ustinov,Right,32.0,21.0,Hook,Press,Toproll,Hook,70.0,70.0,-0.0,172.0,175.0,-3.0,Armenia,Kazakhstan,0,0,0,domestic,0,37.2,53.4,40.4,male,male,False,False,0,0,0,0,5,1,0,8,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.5,1.0,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Nugzari Chikadze,Oguzhan Kocak,Nugzari Chikadze,Right,27.0,22.0,Side,Toproll,Hook,Toproll,105.0,105.0,0.0,173.0,180.0,-7.0,Georgia,Turkey,0,0,0,domestic,1,69.2,39.7,67.9,male,male,False,False,35,0,4,0,2,0,4,5,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.75,0.5,0.0,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Oguzhan Kocak,Nugzari Chikadze,Nugzari Chikadze,Right,22.0,27.0,Hook,Toproll,Side,Toproll,105.0,105.0,-0.0,180.0,173.0,7.0,Turkey,Georgia,0,0,0,domestic,0,39.7,69.2,32.1,male,male,False,False,0,35,2,0,4,0,5,4,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.5,0.75,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Artur Makarov,Omer Kozakoglu,Artur Makarov,Right,31.0,22.0,Hook,Toproll,Toproll,Press,77.0,77.0,0.0,174.0,192.0,-18.0,Russia,Turkey,0,0,0,domestic,1,39.7,58.5,40.4,male,male,False,False,196,0,1,0,3,0,4,4,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.75,0.5,0.0,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Omer Kozakoglu,Artur Makarov,Artur Makarov,Right,22.0,31.0,Toproll,Press,Hook,Toproll,77.0,77.0,-0.0,192.0,174.0,18.0,Turkey,Russia,0,0,0,domestic,0,58.5,39.7,59.6,male,male,False,False,0,196,3,0,1,0,4,4,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.5,0.75,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Dimitrina Petrova,Carolina Pettersson,Dimitrina Petrova,Right,30.0,34.0,Hook,Toproll,Toproll,Hook,60.0,60.0,0.0,165.0,166.0,-1.0,Bulgaria,Sweden,0,0,0,domestic,1,39.7,53.4,40.4,female,male,True,False,119,119,3,0,1,0,4,5,0,0,1.0,0,2,1.0,0,0,0,0,0,0,0,0,1.0,0.5,0.667,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Carolina Pettersson,Dimitrina Petrova,Dimitrina Petrova,Right,34.0,30.0,Toproll,Hook,Hook,Toproll,60.0,60.0,-0.0,166.0,165.0,1.0,Sweden,Bulgaria,0,0,0,domestic,0,53.4,39.7,59.6,male,female,False,True,119,119,1,0,3,0,5,4,0,2,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0.667,0.5,1.0,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Betkili Oniani,Oleg Zhokh,Betkili Oniani,Left,28.0,32.0,Hook,Press,Toproll,Hook,95.0,85.0,10.0,190.0,183.0,7.0,Georgia,Ukraine,0,0,0,domestic,1,37.2,53.4,40.4,male,male,True,False,119,287,7,0,0,0,9,4,2,0,0.67,0,0,0.67,0,0,0,0,0,0,0,0,0.6,0.5,0.6,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Oleg Zhokh,Betkili Oniani,Betkili Oniani,Left,32.0,28.0,Toproll,Hook,Hook,Press,85.0,95.0,-10.0,183.0,190.0,-7.0,Ukraine,Georgia,0,0,0,domestic,0,53.4,37.2,59.6,male,male,False,True,287,119,0,0,7,0,4,9,0,0,0.67,2,0,0.67,0,0,0,0,0,0,0,0,0.6,0.5,0.6,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Todd Hutchings,Yoshinobu Kanai,Todd Hutchings,Right,58.0,49.0,Side,Press,Hook,King's Move,98.0,101.0,-3.0,180.0,173.0,7.0,USA,Japan,1,1,0,domestic,1,58.3,50.0,67.9,male,male,False,False,84,0,5,1,0,0,9,0,0,2,0.8,0,0,0.5,0,0,0,0,0,0,0,0,1.0,0.727,1.0,0.0
East vs West 15,EvW,"November 2, 2024",Turkey,Yoshinobu Kanai,Todd Hutchings,Todd Hutchings,Right,49.0,58.0,Hook,King's Move,Side,Press,101.0,98.0,3.0,173.0,180.0,-7.0,Japan,USA,1,1,0,domestic,0,50.0,58.3,32.1,male,male,False,False,0,84,0,0,5,1,0,9,0,0,0.5,0,2,0.8,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.727
East vs West 15,EvW,"November 2, 2024",Turkey,Rino Masic,Ibragim Sagov,Rino Masic,Right,21.0,35.0,Press,Hook,Press,Side,115.0,115.0,0.0,187.0,192.0,-5.0,Croatia,Russia,0,0,0,domestic,1,82.4,50.0,50.0,male,male,True,False,252,119,0,0,4,0,0,9,0,2,0.67,0,2,0.67,0,0,0,0,0,1,1,0,0.75,0.5,0.6,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Ibragim Sagov,Rino Masic,Rino Masic,Right,35.0,21.0,Press,Side,Press,Hook,115.0,115.0,-0.0,192.0,187.0,5.0,Russia,Croatia,0,0,0,domestic,0,50.0,82.4,50.0,male,male,False,True,119,252,4,0,0,0,9,0,0,2,0.67,0,2,0.67,0,0,0,0,0,-1,0,1,0.6,0.5,0.75,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Vitaly Laletin,Georgii Dzeranov,Vitaly Laletin,Right,35.0,38.0,Toproll,,Hook,Side,140.0,123.0,17.0,205.0,190.0,15.0,Russia,Kazakhstan,0,0,0,domestic,1,50.0,44.2,59.6,male,male,False,False,119,154,8,1,2,0,12,5,2,0,0.8,0,4,1.0,0,0,0,0,0,7,8,1,0.778,0.5,0.714,0.0
East vs West 15,EvW,"November 2, 2024",Turkey,Georgii Dzeranov,Vitaly Laletin,Vitaly Laletin,Right,38.0,35.0,Hook,Side,Toproll,,123.0,140.0,-17.0,190.0,205.0,-15.0,Kazakhstan,Russia,0,0,0,domestic,0,44.2,50.0,40.4,male,male,False,False,154,119,2,0,8,1,5,12,0,4,1.0,2,0,0.8,0,0,0,0,0,-7,1,8,0.714,0.0,0.778,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Irakli Zirakashvili,Georgy Tautiev,Irakli Zirakashvili,Right,27.0,29.0,Toproll,Press,Toproll,Side,95.0,95.0,0.0,190.0,202.0,-12.0,Georgia,Russia,0,0,0,domestic,1,58.5,53.3,50.0,male,male,True,False,119,0,1,0,4,0,5,4,0,4,0.8,0,0,0.5,0,0,0,0,0,0,0,0,0.692,0.0,0.5,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Georgy Tautiev,Irakli Zirakashvili,Irakli Zirakashvili,Right,29.0,27.0,Toproll,Side,Toproll,Press,95.0,95.0,-0.0,202.0,190.0,12.0,Russia,Georgia,0,0,0,domestic,0,53.3,58.5,50.0,male,male,False,True,0,119,4,0,1,0,4,5,0,0,0.5,0,4,0.8,0,0,0,0,0,0,0,0,0.5,0.5,0.692,0.0
East vs West 15,EvW,"November 2, 2024",Turkey,Michael Todd,Genadi Kvikvinia,Michael Todd,Right,51.0,40.0,King's Move,Side,Hook,Press,105.0,140.0,-35.0,191.0,185.0,6.0,USA,Georgia,1,0,-1,transatlantic,1,45.5,37.2,40.0,male,male,False,False,84,546,7,0,3,0,8,8,0,3,0.6,0,2,0.8,-1,0,1,1,-1,-4,3,7,1.0,0.333,0.444,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Genadi Kvikvinia,Michael Todd,Michael Todd,Right,40.0,51.0,Hook,Press,King's Move,Side,140.0,105.0,35.0,185.0,191.0,-6.0,Georgia,USA,0,1,1,transatlantic,0,37.2,45.5,60.0,male,male,False,False,546,84,3,0,7,0,8,8,0,2,0.8,0,3,0.6,-1,1,0,1,1,4,7,3,0.444,0.5,1.0,0.333
East vs West 15,EvW,"November 2, 2024",Turkey,Davit Samushia,Vladimir Maiorov,Davit Samushia,Right,33.0,31.0,Press,Hook,Hook,,85.0,85.0,0.0,178.0,179.0,-1.0,Georgia,Russia,0,0,0,domestic,1,82.4,42.9,83.3,male,male,True,False,119,119,4,0,2,0,8,3,0,9,1.0,0,0,0.5,0,0,0,1,1,0,0,0,0.833,0.5,0.333,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Vladimir Maiorov,Davit Samushia,Davit Samushia,Right,31.0,33.0,Hook,,Press,Hook,85.0,85.0,-0.0,179.0,178.0,1.0,Russia,Georgia,0,0,0,domestic,0,42.9,82.4,16.7,male,male,False,True,119,119,2,0,4,0,3,8,0,0,0.5,0,9,1.0,0,0,0,1,-1,0,0,0,0.333,0.5,0.833,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Alizhan Muratov,Ivan Matyushenko,Alizhan Muratov,Left,27.0,40.0,Toproll,Hook,Hook,,104.0,114.0,-10.0,180.0,192.0,-12.0,Kazakhstan,Russia,0,0,0,domestic,1,53.4,42.9,59.6,male,male,False,False,196,154,5,0,1,0,10,4,4,0,1.0,0,0,0.75,0,0,0,0,0,0,0,0,1.0,0.5,0.667,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Ivan Matyushenko,Alizhan Muratov,Alizhan Muratov,Left,40.0,27.0,Hook,,Toproll,Hook,114.0,104.0,10.0,192.0,180.0,12.0,Russia,Kazakhstan,0,0,0,domestic,0,42.9,53.4,40.4,male,male,False,False,154,196,1,0,5,0,4,10,0,0,0.75,4,0,1.0,0,0,0,0,0,0,0,0,0.667,0.5,1.0,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Devon Larratt,Oleg Petrenko,Devon Larratt,Right,50.0,29.0,Toproll,King's Move,Side,Toproll,120.0,104.0,16.0,196.0,180.0,16.0,Canada,Ukraine,1,0,-1,transatlantic,1,80.0,69.2,57.1,male,male,False,True,35,119,9,1,4,0,12,8,0,0,0.8,0,4,0.8,1,1,0,0,0,-6,2,8,1.0,0.75,0.667,0.5
East vs West 15,EvW,"November 2, 2024",Turkey,Oleg Petrenko,Devon Larratt,Devon Larratt,Right,29.0,50.0,Side,Toproll,Toproll,King's Move,104.0,120.0,-16.0,180.0,196.0,-16.0,Ukraine,Canada,0,1,1,transatlantic,0,69.2,80.0,42.9,male,male,True,False,119,35,4,0,9,1,8,12,0,4,0.8,0,0,0.8,1,0,1,0,0,6,8,2,0.667,0.5,1.0,0.75
East vs West 14,EvW,"August 10, 2024",USA,Ryan Belanger,Raimonds Liepins,Ryan Belanger,Right,41.0,34.0,Hook,Press,Hook,Press,141.0,83.0,58.0,190.5,170.0,20.5,Canada,Latvia,0,1,1,transatlantic,1,37.2,37.2,50.0,male,male,False,False,0,168,1,0,6,0,1,8,0,0,0.5,0,0,0.6,0,0,0,0,0,0,0,0,1.0,0.5,0.6,0.0
East vs West 14,EvW,"August 10, 2024",USA,Raimonds Liepins,Ryan Belanger,Ryan Belanger,Right,34.0,41.0,Hook,Press,Hook,Press,83.0,141.0,-58.0,170.0,190.5,-20.5,Latvia,Canada,1,0,-1,transatlantic,0,37.2,37.2,50.0,male,male,False,False,168,0,6,0,1,0,8,1,0,0,0.6,0,0,0.5,0,0,0,0,0,0,0,0,0.6,0.0,1.0,0.5
East vs West 14,EvW,"August 10, 2024",USA,Aymeric Pradines,Jonathan Breda,Aymeric Pradines,Left,39.0,31.0,Toproll,Hook,Hook,Press,100.0,102.0,-2.0,180.0,180.0,0.0,France,USA,1,0,-1,transatlantic,1,53.4,37.2,59.6,male,male,False,False,203,910,3,0,0,0,5,1,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0
East vs West 14,EvW,"August 10, 2024",USA,Jonathan Breda,Aymeric Pradines,Aymeric Pradines,Left,31.0,39.0,Hook,Press,Toproll,Hook,102.0,100.0,2.0,180.0,180.0,-0.0,USA,France,0,1,1,transatlantic,0,37.2,53.4,40.4,male,male,False,False,910,203,0,0,3,0,1,5,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0
East vs West 14,EvW,"August 10, 2024",USA,Elizabeth Mocek,Aleksandra Ozerova,Elizabeth Mocek,Right,28.0,32.0,Toproll,,Toproll,Hook,68.0,69.0,-1.0,160.0,174.0,-14.0,USA,Russia,0,1,1,transatlantic,1,50.0,53.4,50.0,female,female,False,False,378,0,5,0,1,0,7,2,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1.0,0.0,0.5,0.0
East vs West 14,EvW,"August 10, 2024",USA,Aleksandra Ozerova,Elizabeth Mocek,Elizabeth Mocek,Right,32.0,28.0,Toproll,Hook,Toproll,,69.0,68.0,1.0,174.0,160.0,14.0,Russia,USA,1,0,-1,transatlantic,0,53.4,50.0,50.0,female,female,False,False,0,378,1,0,5,0,2,7,0,0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0.5,0.0,1.0,0.0
East vs West 14,EvW,"August 10, 2024",USA,Hunter Noffz,Doug Erlich,Hunter Noffz,Right,27.0,39.0,Hook,Side,Hook,Press,77.0,77.0,0.0,175.0,185.0,-10.0,USA,USA,0,0,0,domestic,1,44.2,37.2,50.0,male,male,False,False,0,462,0,0,2,0,2,3,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.667,0.5,0.0,0.5
East vs West 14,EvW,"August 10, 2024",USA,Doug Erlich,Hunter Noffz,Hunter Noffz,Right,39.0,27.0,Hook,Press,Hook,Side,77.0,77.0,-0.0,185.0,175.0,10.0,USA,USA,0,0,0,domestic,0,37.2,44.2,50.0,male,male,False,False,462,0,2,0,0,0,3,2,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.5,0.667,0.5
East vs West 14,EvW,"August 10, 2024",USA,Corey West,Travis Bagent,Corey West,Left,34.0,49.0,Hook,Side,Toproll,Side,195.0,125.0,70.0,192.0,191.0,1.0,USA,USA,0,0,0,domestic,1,44.2,53.3,40.4,male,male,False,False,413,35,4,1,4,0,10,4,0,-2,0.25,0,0,0.0,0,0,0,0,0,0,0,0,0.333,0.2,0.0,0.0
East vs West 14,EvW,"August 10, 2024",USA,Travis Bagent,Corey West,Corey West,Left,49.0,34.0,Toproll,Side,Hook,Side,125.0,195.0,-70.0,191.0,192.0,-1.0,USA,USA,0,0,0,domestic,0,53.3,44.2,59.6,male,male,False,False,35,413,4,0,4,1,4,10,0,0,0.0,0,-2,0.25,0,0,0,0,0,0,0,0,0.0,0.0,0.333,0.2
East vs West 14,EvW,"August 10, 2024",USA,Vrezh Sedrakyan,Paul Talbott,Vrezh Sedrakyan,Left,45.0,40.0,Hook,,Hook,Side,83.0,86.0,-3.0,171.0,188.0,-17.0,Armenia,USA,1,0,-1,transatlantic,1,42.9,44.2,50.0,male,male,False,False,0,0,3,1,2,0,4,6,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,1.0,0.0,0.5
East vs West 14,EvW,"August 10, 2024",USA,Paul Talbott,Vrezh Sedrakyan,Vrezh Sedrakyan,Left,40.0,45.0,Hook,Side,Hook,,86.0,83.0,3.0,188.0,171.0,17.0,USA,Armenia,0,1,1,transatlantic,0,44.2,42.9,50.0,male,male,False,False,0,0,2,0,3,1,6,4,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.5,0.5,1.0
East vs West 14,EvW,"August 10, 2024",USA,Matt Mask,Lars Rorbakken,Matt Mask,Right,43.0,46.0,Toproll,Hook,Press,Side,114.0,107.0,7.0,196.0,190.0,6.0,Canada,Norway,0,1,1,transatlantic,1,53.4,50.0,45.5,male,male,False,False,168,70,2,0,2,0,6,2,0,2,0.6,0,0,0.67,0,0,0,0,0,2,2,0,1.0,0.333,0.667,0.0
East vs West 14,EvW,"August 10, 2024",USA,Lars Rorbakken,Matt Mask,Matt Mask,Right,46.0,43.0,Press,Side,Toproll,Hook,107.0,114.0,-7.0,190.0,196.0,-6.0,Norway,Canada,1,0,-1,transatlantic,0,50.0,53.4,54.5,male,male,False,False,70,168,2,0,2,0,2,6,0,0,0.67,0,2,0.6,0,0,0,0,0,-2,0,2,0.667,0.0,1.0,0.333
East vs West 14,EvW,"August 10, 2024",USA,Janis Amolins,Justin Bishop,Janis Amolins,Right,43.0,36.0,Toproll,Side,King's Move,Press,77.0,82.0,-5.0,178.0,183.0,-5.0,Latvia,USA,1,0,-1,transatlantic,1,53.3,0.0,100.0,male,male,False,False,0,378,7,1,0,0,10,1,0,0,0.5,0,-2,0.0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0
East vs West 14,EvW,"August 10, 2024",USA,Justin Bishop,Janis Amolins,Janis Amolins,Right,36.0,43.0,King's Move,Press,Toproll,Side,82.0,77.0,5.0,183.0,178.0,5.0,USA,Latvia,0,1,1,transatlantic,0,0.0,53.3,0.0,male,male,False,False,378,0,0,0,7,1,1,10,0,-2,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5
East vs West 14,EvW,"August 10, 2024",USA,Dave Chaffee,Frank Lamparelli,Dave Chaffee,Right,48.0,46.0,Side,Press,Toproll,,125.0,115.0,10.0,188.0,191.0,-3.0,USA,Italy,0,1,1,transatlantic,1,58.3,50.0,42.9,male,male,False,False,413,112,8,0,0,0,14,0,0,-3,0.2,0,0,0.5,0,0,0,0,0,8,8,0,0.667,0.286,0.333,0.0
East vs West 14,EvW,"August 10, 2024",USA,Frank Lamparelli,Dave Chaffee,Dave Chaffee,Right,46.0,48.0,Toproll,,Side,Press,115.0,125.0,-10.0,191.0,188.0,3.0,Italy,USA,1,0,-1,transatlantic,0,50.0,58.3,57.1,male,male,False,False,112,413,0,0,8,0,0,14,0,0,0.5,0,-3,0.2,0,0,0,0,0,-8,0,8,0.333,0.0,0.667,0.286
East vs West 14,EvW,"August 10, 2024",USA,Mindaugas Tarasaitis,Artem Taranenko,Mindaugas Tarasaitis,Right,34.0,30.0,Toproll,Side,Toproll,Hook,76.0,100.0,-24.0,178.0,182.0,-4.0,Lithuania,USA,1,0,-1,transatlantic,1,53.3,53.4,50.0,male,male,False,False,112,35,4,0,3,0,7,6,0,0,0.6,0,0,0.0,0,0,0,0,0,0,0,0,0.667,1.0,0.0,0.0
East vs West 14,EvW,"August 10, 2024",USA,Artem Taranenko,Mindaugas Tarasaitis,Mindaugas Tarasaitis,Right,30.0,34.0,Toproll,Hook,Toproll,Side,100.0,76.0,24.0,182.0,178.0,4.0,USA,Lithuania,0,1,1,transatlantic,0,53.4,53.3,50.0,male,male,False,False,35,112,3,0,4,0,6,7,0,0,0.0,0,0,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.667,1.0
